symbol,date,adjClose,adjHigh,adjLow,adjOpen,adjVolume,close,divCash,high,low,open,splitFactor,volume
FB,2017-12-21 00:00:00+00:00,177.45,178.68,177.05,177.94,11050969,177.45,0.0,178.68,177.05,177.94,1.0,11050969
FB,2017-12-22 00:00:00+00:00,177.2,177.53,176.23,177.14,8462491,177.2,0.0,177.53,176.23,177.14,1.0,8462491
FB,2017-12-26 00:00:00+00:00,175.99,177.0,174.67,176.63,8726829,175.99,0.0,177.0,174.67,176.63,1.0,8726829
FB,2017-12-27 00:00:00+00:00,177.62,178.44,176.26,176.55,9296258,177.62,0.0,178.44,176.26,176.55,1.0,9296258
FB,2017-12-28 00:00:00+00:00,177.92,178.9367,177.68,177.95,11008996,177.92,0.0,178.9367,177.68,177.95,1.0,11008996
FB,2017-12-29 00:00:00+00:00,176.46,178.85,176.46,178.0,10028758,176.46,0.0,178.85,176.46,178.0,1.0,10028758
FB,2018-01-02 00:00:00+00:00,181.42,181.58,177.55,177.68,17694891,181.42,0.0,181.58,177.55,177.68,1.0,17694891
FB,2018-01-03 00:00:00+00:00,184.67,184.78,181.33,181.88,16595495,184.67,0.0,184.78,181.33,181.88,1.0,16595495
FB,2018-01-04 00:00:00+00:00,184.33,186.21,184.0996,184.9,13554357,184.33,0.0,186.21,184.0996,184.9,1.0,13554357
FB,2018-01-05 00:00:00+00:00,186.85,186.9,184.93,185.59,13042388,186.85,0.0,186.9,184.93,185.59,1.0,13042388
FB,2018-01-08 00:00:00+00:00,188.28,188.9,186.33,187.2,14719216,188.28,0.0,188.9,186.33,187.2,1.0,14719216
FB,2018-01-09 00:00:00+00:00,187.87,188.8,187.1,188.7,12342722,187.87,0.0,188.8,187.1,188.7,1.0,12342722
FB,2018-01-10 00:00:00+00:00,187.84,187.89,185.63,186.94,10464528,187.84,0.0,187.89,185.63,186.94,1.0,10464528
FB,2018-01-11 00:00:00+00:00,187.77,188.4,187.38,188.4,8855144,187.77,0.0,188.4,187.38,188.4,1.0,8855144
FB,2018-01-12 00:00:00+00:00,179.37,181.48,177.4,178.06,76645626,179.37,0.0,181.48,177.4,178.06,1.0,76645626
FB,2018-01-16 00:00:00+00:00,178.39,181.75,178.04,181.5,35027166,178.39,0.0,181.75,178.04,181.5,1.0,35027166
FB,2018-01-17 00:00:00+00:00,177.6,179.32,175.8,179.26,27356988,177.6,0.0,179.32,175.8,179.26,1.0,27356988
FB,2018-01-18 00:00:00+00:00,179.8,180.98,177.08,178.13,22783759,179.8,0.0,180.98,177.08,178.13,1.0,22783759
FB,2018-01-19 00:00:00+00:00,181.29,182.37,180.1702,180.85,26266081,181.29,0.0,182.37,180.1702,180.85,1.0,26266081
FB,2018-01-22 00:00:00+00:00,185.37,185.39,180.41,180.8,20567285,185.37,0.0,185.39,180.41,180.8,1.0,20567285
FB,2018-01-23 00:00:00+00:00,189.35,189.55,185.55,186.05,24956444,189.35,0.0,189.55,185.55,186.05,1.0,24956444
FB,2018-01-24 00:00:00+00:00,186.55,190.66,186.52,189.89,22992031,186.55,0.0,190.66,186.52,189.89,1.0,22992031
FB,2018-01-25 00:00:00+00:00,187.48,188.62,186.6,187.95,16698537,187.48,0.0,188.62,186.6,187.95,1.0,16698537
FB,2018-01-26 00:00:00+00:00,190.0,190.0,186.81,187.75,16652197,190.0,0.0,190.0,186.81,187.75,1.0,16652197
FB,2018-01-29 00:00:00+00:00,185.98,188.84,185.6301,188.75,20022931,185.98,0.0,188.84,185.6301,188.75,1.0,20022931
FB,2018-01-30 00:00:00+00:00,187.12,188.18,181.84,183.01,20382841,187.12,0.0,188.18,181.84,183.01,1.0,20382841
FB,2018-01-31 00:00:00+00:00,186.89,189.83,185.22,188.37,27299152,186.89,0.0,189.83,185.22,188.37,1.0,27299152
FB,2018-02-01 00:00:00+00:00,193.09,195.32,187.89,188.22,53608910,193.09,0.0,195.32,187.89,188.22,1.0,53608910
FB,2018-02-02 00:00:00+00:00,190.28,194.21,189.98,192.04,25514560,190.28,0.0,194.21,189.98,192.04,1.0,25514560
FB,2018-02-05 00:00:00+00:00,181.26,190.61,180.61,186.93,29852293,181.26,0.0,190.61,180.61,186.93,1.0,29852293
FB,2018-02-06 00:00:00+00:00,185.31,185.77,177.74,178.57,36829710,185.31,0.0,185.77,177.74,178.57,1.0,36829710
FB,2018-02-07 00:00:00+00:00,180.18,185.0817,179.95,184.15,26891282,180.18,0.0,185.0817,179.95,184.15,1.0,26891282
FB,2018-02-08 00:00:00+00:00,171.58,181.84,171.4815,181.01,35672214,171.58,0.0,181.84,171.4815,181.01,1.0,35672214
FB,2018-02-09 00:00:00+00:00,176.11,176.9,167.18,174.76,37214470,176.11,0.0,176.9,167.18,174.76,1.0,37214470
FB,2018-02-12 00:00:00+00:00,176.41,177.545,171.84,177.06,31697374,176.41,0.0,177.545,171.84,177.06,1.0,31697374
FB,2018-02-13 00:00:00+00:00,173.15,175.97,173.1,175.62,20880702,173.15,0.0,175.97,173.1,175.62,1.0,20880702
FB,2018-02-14 00:00:00+00:00,179.52,179.81,173.2119,173.45,27963758,179.52,0.0,179.81,173.2119,173.45,1.0,27963758
FB,2018-02-15 00:00:00+00:00,179.96,180.5,176.84,180.5,20554092,179.96,0.0,180.5,176.84,180.5,1.0,20554092
FB,2018-02-16 00:00:00+00:00,177.36,179.88,176.3,178.99,20475445,177.36,0.0,179.88,176.3,178.99,1.0,20475445
FB,2018-02-20 00:00:00+00:00,176.01,177.95,175.11,175.77,20887317,176.01,0.0,177.95,175.11,175.77,1.0,20887317
FB,2018-02-21 00:00:00+00:00,177.91,181.27,176.4,176.71,22844006,177.91,0.0,181.27,176.4,176.71,1.0,22844006
FB,2018-02-22 00:00:00+00:00,178.99,180.21,177.41,178.7,17085490,178.99,0.0,180.21,177.41,178.7,1.0,17085490
FB,2018-02-23 00:00:00+00:00,183.29,183.39,179.51,179.9,18621950,183.29,0.0,183.39,179.51,179.9,1.0,18621950
FB,2018-02-26 00:00:00+00:00,184.93,185.66,183.2228,184.58,17418814,184.93,0.0,185.66,183.2228,184.58,1.0,17418814
FB,2018-02-27 00:00:00+00:00,181.46,184.7,181.46,184.45,15649326,181.46,0.0,184.7,181.46,184.45,1.0,15649326
FB,2018-02-28 00:00:00+00:00,178.32,182.88,178.14,182.3,18208084,178.32,0.0,182.88,178.14,182.3,1.0,18208084
FB,2018-03-01 00:00:00+00:00,175.94,180.12,174.41,179.01,23201626,175.94,0.0,180.12,174.41,179.01,1.0,23201626
FB,2018-03-02 00:00:00+00:00,176.62,177.11,172.99,173.29,20025905,176.62,0.0,177.11,172.99,173.29,1.0,20025905
FB,2018-03-05 00:00:00+00:00,180.4,181.1475,175.89,176.2,16189280,180.4,0.0,181.1475,175.89,176.2,1.0,16189280
FB,2018-03-06 00:00:00+00:00,179.78,182.38,179.11,181.78,15086784,179.78,0.0,182.38,179.11,181.78,1.0,15086784
FB,2018-03-07 00:00:00+00:00,183.71,183.82,178.07,178.74,19097293,183.71,0.0,183.82,178.07,178.74,1.0,19097293
FB,2018-03-08 00:00:00+00:00,182.34,184.4,181.45,183.56,15336555,182.34,0.0,184.4,181.45,183.56,1.0,15336555
FB,2018-03-09 00:00:00+00:00,185.23,185.51,183.21,183.91,17952177,185.23,0.0,185.51,183.21,183.91,1.0,17952177
FB,2018-03-12 00:00:00+00:00,184.76,186.1,184.22,185.23,14873538,184.76,0.0,186.1,184.22,185.23,1.0,14873538
FB,2018-03-13 00:00:00+00:00,181.88,185.99,181.11,185.61,17742312,181.88,0.0,185.99,181.11,185.61,1.0,17742312
FB,2018-03-14 00:00:00+00:00,184.19,184.25,181.85,182.6,16426843,184.19,0.0,184.25,181.85,182.6,1.0,16426843
FB,2018-03-15 00:00:00+00:00,183.86,184.0,182.19,183.24,15461869,183.86,0.0,184.0,182.19,183.24,1.0,15461869
FB,2018-03-16 00:00:00+00:00,185.09,185.33,183.41,184.49,23090480,185.09,0.0,185.33,183.41,184.49,1.0,23090480
FB,2018-03-19 00:00:00+00:00,172.56,177.17,170.06,177.01,86897749,172.56,0.0,177.17,170.06,177.01,1.0,86897749
FB,2018-03-20 00:00:00+00:00,168.15,170.2,161.95,167.47,128925534,168.15,0.0,170.2,161.95,167.47,1.0,128925534
FB,2018-03-21 00:00:00+00:00,169.39,173.4,163.3,164.8,105350867,169.39,0.0,173.4,163.3,164.8,1.0,105350867
FB,2018-03-22 00:00:00+00:00,164.89,170.27,163.72,166.13,73389988,164.89,0.0,170.27,163.72,166.13,1.0,73389988
FB,2018-03-23 00:00:00+00:00,159.39,167.1,159.02,165.44,52306891,159.39,0.0,167.1,159.02,165.44,1.0,52306891
FB,2018-03-26 00:00:00+00:00,160.06,161.1,149.02,160.82,125438294,160.06,0.0,161.1,149.02,160.82,1.0,125438294
FB,2018-03-27 00:00:00+00:00,152.22,162.85,150.75,156.31,76787884,152.22,0.0,162.85,150.75,156.31,1.0,76787884
FB,2018-03-28 00:00:00+00:00,153.03,155.88,150.8,151.65,60029170,153.03,0.0,155.88,150.8,151.65,1.0,60029170
FB,2018-03-29 00:00:00+00:00,159.79,161.42,154.14,155.15,59434293,159.79,0.0,161.42,154.14,155.15,1.0,59434293
FB,2018-04-02 00:00:00+00:00,155.39,159.2,154.111,157.81,36795991,155.39,0.0,159.2,154.111,157.81,1.0,36795991
FB,2018-04-03 00:00:00+00:00,156.11,157.39,150.81,156.55,42543865,156.11,0.0,157.39,150.81,156.55,1.0,42543865
FB,2018-04-04 00:00:00+00:00,155.1,155.56,150.51,152.025,49885584,155.1,0.0,155.56,150.51,152.025,1.0,49885584
FB,2018-04-05 00:00:00+00:00,159.34,161.575,156.65,161.56,41449609,159.34,0.0,161.575,156.65,161.56,1.0,41449609
FB,2018-04-06 00:00:00+00:00,157.2,161.42,156.81,157.73,41644812,157.2,0.0,161.42,156.81,157.73,1.0,41644812
FB,2018-04-09 00:00:00+00:00,157.93,160.53,156.04,157.82,34915227,157.93,0.0,160.53,156.04,157.82,1.0,34915227
FB,2018-04-10 00:00:00+00:00,165.04,165.98,157.01,157.93,58947041,165.04,0.0,165.98,157.01,157.93,1.0,58947041
FB,2018-04-11 00:00:00+00:00,166.32,168.65,163.25,165.36,56144633,166.32,0.0,168.65,163.25,165.36,1.0,56144633
FB,2018-04-12 00:00:00+00:00,163.87,167.45,163.1,166.98,38262956,163.87,0.0,167.45,163.1,166.98,1.0,38262956
FB,2018-04-13 00:00:00+00:00,164.52,165.7036,163.77,164.58,19990561,164.52,0.0,165.7036,163.77,164.58,1.0,19990561
FB,2018-04-16 00:00:00+00:00,164.83,165.78,163.39,165.7249,18119435,164.83,0.0,165.78,163.39,165.7249,1.0,18119435
FB,2018-04-17 00:00:00+00:00,168.66,169.0,165.66,165.83,22743029,168.66,0.0,169.0,165.66,165.83,1.0,22743029
FB,2018-04-18 00:00:00+00:00,166.36,168.12,165.77,166.88,20969568,166.36,0.0,168.12,165.77,166.88,1.0,20969568
FB,2018-04-19 00:00:00+00:00,168.1,168.33,165.2,166.2,22234961,168.1,0.0,168.33,165.2,166.2,1.0,22234961
FB,2018-04-20 00:00:00+00:00,166.28,168.43,165.81,167.79,19119438,166.28,0.0,168.43,165.81,167.79,1.0,19119438
FB,2018-04-23 00:00:00+00:00,165.84,168.45,165.09,167.27,23088102,165.84,0.0,168.45,165.09,167.27,1.0,23088102
FB,2018-04-24 00:00:00+00:00,159.69,166.1,158.19,165.43,35079926,159.69,0.0,166.1,158.19,165.43,1.0,35079926
FB,2018-04-25 00:00:00+00:00,159.69,161.06,156.19,160.1448,41083581,159.69,0.0,161.06,156.19,160.1448,1.0,41083581
FB,2018-04-26 00:00:00+00:00,174.16,176.27,170.8,173.22,77556934,174.16,0.0,176.27,170.8,173.22,1.0,77556934
FB,2018-04-27 00:00:00+00:00,173.59,177.1,172.6,176.81,29804657,173.59,0.0,177.1,172.6,176.81,1.0,29804657
FB,2018-04-30 00:00:00+00:00,172.0,175.72,171.71,173.79,20750478,172.0,0.0,175.72,171.71,173.79,1.0,20750478
FB,2018-05-01 00:00:00+00:00,173.86,174.02,170.23,172.0,26025932,173.86,0.0,174.02,170.23,172.0,1.0,26025932
FB,2018-05-02 00:00:00+00:00,176.07,178.08,174.2,174.246,30424450,176.07,0.0,178.08,174.2,174.246,1.0,30424450
FB,2018-05-03 00:00:00+00:00,174.02,176.12,172.12,175.13,24026071,174.02,0.0,176.12,172.12,175.13,1.0,24026071
FB,2018-05-04 00:00:00+00:00,176.61,176.98,173.06,173.08,17677844,176.61,0.0,176.98,173.06,173.08,1.0,17677844
FB,2018-05-07 00:00:00+00:00,177.97,179.5,177.17,177.35,18697195,177.97,0.0,179.5,177.17,177.35,1.0,18697195
FB,2018-05-08 00:00:00+00:00,178.92,179.04,177.11,178.25,15577211,178.92,0.0,179.04,177.11,178.25,1.0,15577211
FB,2018-05-09 00:00:00+00:00,182.66,183.01,178.7807,179.67,23282811,182.66,0.0,183.01,178.7807,179.67,1.0,23282811
FB,2018-05-10 00:00:00+00:00,185.53,186.1292,182.5,183.15,21071403,185.53,0.0,186.1292,182.5,183.15,1.0,21071403
FB,2018-05-11 00:00:00+00:00,186.99,188.32,184.18,184.85,21207848,186.99,0.0,188.32,184.18,184.85,1.0,21207848
FB,2018-05-14 00:00:00+00:00,186.64,187.86,186.2,187.71,15646744,186.64,0.0,187.86,186.2,187.71,1.0,15646744
FB,2018-05-15 00:00:00+00:00,184.32,185.29,183.2,184.88,15429433,184.32,0.0,185.29,183.2,184.88,1.0,15429433
FB,2018-05-16 00:00:00+00:00,183.2,184.32,182.66,183.6952,16975495,183.2,0.0,184.32,182.66,183.6952,1.0,16975495
FB,2018-05-17 00:00:00+00:00,183.76,184.06,182.22,182.68,14840675,183.76,0.0,184.06,182.22,182.68,1.0,14840675
FB,2018-05-18 00:00:00+00:00,182.68,184.19,182.61,183.49,13130451,182.68,0.0,184.19,182.61,183.49,1.0,13130451
FB,2018-05-21 00:00:00+00:00,184.49,185.3,183.13,183.77,13532864,184.49,0.0,185.3,183.13,183.77,1.0,13532864
FB,2018-05-22 00:00:00+00:00,183.8,185.42,183.43,184.93,12731419,183.8,0.0,185.42,183.43,184.93,1.0,12731419
FB,2018-05-23 00:00:00+00:00,186.9,186.91,182.18,182.5,16628100,186.9,0.0,186.91,182.18,182.5,1.0,16628100
FB,2018-05-24 00:00:00+00:00,185.93,186.8,185.03,185.88,12354742,185.93,0.0,186.8,185.03,185.88,1.0,12354742
FB,2018-05-25 00:00:00+00:00,184.92,186.33,184.45,186.02,10965061,184.92,0.0,186.33,184.45,186.02,1.0,10965061
FB,2018-05-29 00:00:00+00:00,185.74,186.81,183.71,184.34,16398937,185.74,0.0,186.81,183.71,184.34,1.0,16398937
FB,2018-05-30 00:00:00+00:00,187.67,188.0,185.25,186.54,13736866,187.67,0.0,188.0,185.25,186.54,1.0,13736866
FB,2018-05-31 00:00:00+00:00,191.78,192.72,187.48,187.87,30782631,191.78,0.0,192.72,187.48,187.87,1.0,30782631
FB,2018-06-01 00:00:00+00:00,193.99,194.5492,192.07,193.065,17307245,193.99,0.0,194.5492,192.07,193.065,1.0,17307245
FB,2018-06-04 00:00:00+00:00,193.28,193.98,191.47,191.84,18939795,193.28,0.0,193.98,191.47,191.84,1.0,18939795
FB,2018-06-05 00:00:00+00:00,192.94,195.0,192.62,194.3,15544294,192.94,0.0,195.0,192.62,194.3,1.0,15544294
FB,2018-06-06 00:00:00+00:00,191.34,192.53,189.11,191.0252,22558920,191.34,0.0,192.53,189.11,191.0252,1.0,22558920
FB,2018-06-07 00:00:00+00:00,188.18,190.97,186.77,190.75,21503171,188.18,0.0,190.97,186.77,190.75,1.0,21503171
FB,2018-06-08 00:00:00+00:00,189.1,189.4754,186.43,187.53,12677092,189.1,0.0,189.4754,186.43,187.53,1.0,12677092
FB,2018-06-11 00:00:00+00:00,191.54,192.6,188.8,188.81,12928907,191.54,0.0,192.6,188.8,188.81,1.0,12928907
FB,2018-06-12 00:00:00+00:00,192.4,193.28,191.56,192.17,11562704,192.4,0.0,193.28,191.56,192.17,1.0,11562704
FB,2018-06-13 00:00:00+00:00,192.41,194.5,191.91,192.74,15853821,192.41,0.0,194.5,191.91,192.74,1.0,15853821
FB,2018-06-14 00:00:00+00:00,196.81,197.28,192.91,193.1,19120866,196.81,0.0,197.28,192.91,193.1,1.0,19120866
FB,2018-06-15 00:00:00+00:00,195.85,197.07,194.64,195.79,21860931,195.85,0.0,197.07,194.64,195.79,1.0,21860931
FB,2018-06-18 00:00:00+00:00,198.31,199.58,194.13,194.8,16826023,198.31,0.0,199.58,194.13,194.8,1.0,16826023
FB,2018-06-19 00:00:00+00:00,197.49,197.96,193.79,196.2352,19993996,197.49,0.0,197.96,193.79,196.2352,1.0,19993996
FB,2018-06-20 00:00:00+00:00,202.0,203.55,198.805,199.1,28230933,202.0,0.0,203.55,198.805,199.1,1.0,28230933
FB,2018-06-21 00:00:00+00:00,201.5,203.39,200.09,202.76,19045717,201.5,0.0,203.39,200.09,202.76,1.0,19045717
FB,2018-06-22 00:00:00+00:00,201.74,202.24,199.31,201.16,17420188,201.74,0.0,202.24,199.31,201.16,1.0,17420188
FB,2018-06-25 00:00:00+00:00,196.35,200.0,193.11,200.0,25275137,196.35,0.0,200.0,193.11,200.0,1.0,25275137
FB,2018-06-26 00:00:00+00:00,199.0,199.1,196.23,197.6,17897576,199.0,0.0,199.1,196.23,197.6,1.0,17897576
FB,2018-06-27 00:00:00+00:00,195.84,200.75,195.8,199.18,18734408,195.84,0.0,200.75,195.8,199.18,1.0,18734408
FB,2018-06-28 00:00:00+00:00,196.23,197.34,193.26,195.18,18172439,196.23,0.0,197.34,193.26,195.18,1.0,18172439
FB,2018-06-29 00:00:00+00:00,194.32,197.5997,193.955,197.32,15811602,194.32,0.0,197.5997,193.955,197.32,1.0,15811602
FB,2018-07-02 00:00:00+00:00,197.36,197.45,192.22,193.37,13961578,197.36,0.0,197.45,192.22,193.37,1.0,13961578
FB,2018-07-03 00:00:00+00:00,192.73,195.4,192.52,194.55,13489514,192.73,0.0,195.4,192.52,194.55,1.0,13489514
FB,2018-07-05 00:00:00+00:00,198.45,198.65,194.03,194.74,19684193,198.45,0.0,198.65,194.03,194.74,1.0,19684193
FB,2018-07-06 00:00:00+00:00,203.23,203.64,197.7,198.45,19740131,203.23,0.0,203.64,197.7,198.45,1.0,19740131
FB,2018-07-09 00:00:00+00:00,204.74,205.8,202.1201,204.93,18149437,204.74,0.0,205.8,202.1201,204.93,1.0,18149437
FB,2018-07-10 00:00:00+00:00,203.54,204.91,202.26,204.5,13190067,203.54,0.0,204.91,202.26,204.5,1.0,13190067
FB,2018-07-11 00:00:00+00:00,202.54,204.5,201.75,202.22,12927377,202.54,0.0,204.5,201.75,202.22,1.0,12927377
FB,2018-07-12 00:00:00+00:00,206.92,207.08,203.19,203.43,15454706,206.92,0.0,207.08,203.19,203.43,1.0,15454706
FB,2018-07-13 00:00:00+00:00,207.32,208.43,206.45,207.81,11503401,207.32,0.0,208.43,206.45,207.81,1.0,11503401
FB,2018-07-16 00:00:00+00:00,207.23,208.72,206.84,207.5,11078209,207.23,0.0,208.72,206.84,207.5,1.0,11078209
FB,2018-07-17 00:00:00+00:00,209.99,210.46,204.84,204.9,15349892,209.99,0.0,210.46,204.84,204.9,1.0,15349892
FB,2018-07-18 00:00:00+00:00,209.36,210.99,208.44,209.82,15334907,209.36,0.0,210.99,208.44,209.82,1.0,15334907
FB,2018-07-19 00:00:00+00:00,208.09,209.99,207.76,208.77,11350429,208.09,0.0,209.99,207.76,208.77,1.0,11350429
FB,2018-07-20 00:00:00+00:00,209.94,211.5,208.5,208.85,16241508,209.94,0.0,211.5,208.5,208.85,1.0,16241508
FB,2018-07-23 00:00:00+00:00,210.91,211.62,208.8,210.58,16731969,210.91,0.0,211.62,208.8,210.58,1.0,16731969
FB,2018-07-24 00:00:00+00:00,214.67,216.2,212.6,215.11,28468681,214.67,0.0,216.2,212.6,215.11,1.0,28468681
FB,2018-07-25 00:00:00+00:00,217.5,218.62,214.27,215.715,64592585,217.5,0.0,218.62,214.27,215.715,1.0,64592585
FB,2018-07-26 00:00:00+00:00,176.26,180.13,173.75,174.89,169803668,176.26,0.0,180.13,173.75,174.89,1.0,169803668
FB,2018-07-27 00:00:00+00:00,174.89,179.93,173.0,179.87,60073749,174.89,0.0,179.93,173.0,179.87,1.0,60073749
FB,2018-07-30 00:00:00+00:00,171.06,175.3,166.56,175.3,65280787,171.06,0.0,175.3,166.56,175.3,1.0,65280787
FB,2018-07-31 00:00:00+00:00,172.58,174.24,170.0,170.67,40356471,172.58,0.0,174.24,170.0,170.67,1.0,40356471
FB,2018-08-01 00:00:00+00:00,171.65,175.08,170.9,173.93,34042109,171.65,0.0,175.08,170.9,173.93,1.0,34042109
FB,2018-08-02 00:00:00+00:00,176.37,176.79,170.27,170.68,32399954,176.37,0.0,176.79,170.27,170.68,1.0,32399954
FB,2018-08-03 00:00:00+00:00,177.78,178.85,176.15,177.69,24763434,177.78,0.0,178.85,176.15,177.69,1.0,24763434
FB,2018-08-06 00:00:00+00:00,185.69,185.79,178.38,178.97,49716192,185.69,0.0,185.79,178.38,178.97,1.0,49716192
FB,2018-08-07 00:00:00+00:00,183.81,188.3,183.72,186.5,33398562,183.81,0.0,188.3,183.72,186.5,1.0,33398562
FB,2018-08-08 00:00:00+00:00,185.18,186.85,183.76,184.75,22205230,185.18,0.0,186.85,183.76,184.75,1.0,22205230
FB,2018-08-09 00:00:00+00:00,183.09,186.57,182.48,185.8492,19732120,183.09,0.0,186.57,182.48,185.8492,1.0,19732120
FB,2018-08-10 00:00:00+00:00,180.26,182.1,179.42,182.04,21500410,180.26,0.0,182.1,179.42,182.04,1.0,21500410
FB,2018-08-13 00:00:00+00:00,180.05,182.61,178.9,180.1,17423264,180.05,0.0,182.61,178.9,180.1,1.0,17423264
FB,2018-08-14 00:00:00+00:00,181.11,181.99,178.62,180.71,19101995,181.11,0.0,181.99,178.62,180.71,1.0,19101995
FB,2018-08-15 00:00:00+00:00,179.53,180.87,174.78,179.34,33020231,179.53,0.0,180.87,174.78,179.34,1.0,33020231
FB,2018-08-16 00:00:00+00:00,174.7,180.5,174.01,180.42,31351784,174.7,0.0,180.5,174.01,180.42,1.0,31351784
FB,2018-08-17 00:00:00+00:00,173.8,176.22,172.04,174.5,24893176,173.8,0.0,176.22,172.04,174.5,1.0,24893176
FB,2018-08-20 00:00:00+00:00,172.5,174.57,170.91,174.04,21518006,172.5,0.0,174.57,170.91,174.04,1.0,21518006
FB,2018-08-21 00:00:00+00:00,172.62,174.17,171.39,172.81,19578514,172.62,0.0,174.17,171.39,172.81,1.0,19578514
FB,2018-08-22 00:00:00+00:00,173.64,174.24,172.13,172.21,16894083,173.64,0.0,174.24,172.13,172.21,1.0,16894083
FB,2018-08-23 00:00:00+00:00,172.9,175.55,172.83,173.09,18053567,172.9,0.0,175.55,172.83,173.09,1.0,18053567
FB,2018-08-24 00:00:00+00:00,174.645,174.82,172.92,173.7,14631556,174.645,0.0,174.82,172.92,173.7,1.0,14631556
FB,2018-08-27 00:00:00+00:00,177.46,178.67,175.79,175.99,17921935,177.46,0.0,178.67,175.79,175.99,1.0,17921935
FB,2018-08-28 00:00:00+00:00,176.26,178.2399,175.83,178.1,15910675,176.26,0.0,178.2399,175.83,178.1,1.0,15910675
FB,2018-08-29 00:00:00+00:00,175.9,176.79,174.75,176.295,18678301,175.9,0.0,176.79,174.75,176.295,1.0,18678301
FB,2018-08-30 00:00:00+00:00,177.64,179.7901,175.7,175.9,24216532,177.64,0.0,179.7901,175.7,175.9,1.0,24216532
FB,2018-08-31 00:00:00+00:00,175.73,177.62,174.9815,177.15,18065159,175.73,0.0,177.62,174.9815,177.15,1.0,18065159
FB,2018-09-04 00:00:00+00:00,171.16,173.89,168.8,173.5,29808971,171.16,0.0,173.89,168.8,173.5,1.0,29808971
FB,2018-09-05 00:00:00+00:00,167.18,171.125,166.67,169.49,31226744,167.18,0.0,171.125,166.67,169.49,1.0,31226744
FB,2018-09-06 00:00:00+00:00,162.53,166.98,160.0,166.98,41514834,162.53,0.0,166.98,160.0,166.98,1.0,41514834
FB,2018-09-07 00:00:00+00:00,163.04,164.6269,160.16,160.31,24300600,163.04,0.0,164.6269,160.16,160.31,1.0,24300600
FB,2018-09-10 00:00:00+00:00,164.18,165.01,162.16,163.51,20197680,164.18,0.0,165.01,162.16,163.51,1.0,20197680
FB,2018-09-11 00:00:00+00:00,165.94,167.19,163.72,163.94,20457088,165.94,0.0,167.19,163.72,163.94,1.0,20457088
FB,2018-09-12 00:00:00+00:00,162.0,164.49,161.8,163.25,24078118,162.0,0.0,164.49,161.8,163.25,1.0,24078118
FB,2018-09-13 00:00:00+00:00,161.36,163.32,160.86,162.0,25453775,161.36,0.0,163.32,160.86,162.0,1.0,25453775
FB,2018-09-14 00:00:00+00:00,162.32,162.84,160.34,161.715,21770405,162.32,0.0,162.84,160.34,161.715,1.0,21770405
FB,2018-09-17 00:00:00+00:00,160.58,162.06,159.77,161.92,21005321,160.58,0.0,162.06,159.77,161.92,1.0,21005321
FB,2018-09-18 00:00:00+00:00,160.3,161.7639,158.8656,159.39,22465236,160.3,0.0,161.7639,158.8656,159.39,1.0,22465236
FB,2018-09-19 00:00:00+00:00,163.06,163.44,159.48,160.08,19628996,163.06,0.0,163.44,159.48,160.08,1.0,19628996
FB,2018-09-20 00:00:00+00:00,166.02,166.45,164.4722,164.5,18936038,166.02,0.0,166.45,164.4722,164.5,1.0,18936038
FB,2018-09-21 00:00:00+00:00,162.93,167.25,162.81,166.64,45994800,162.93,0.0,167.25,162.81,166.64,1.0,45994800
FB,2018-09-24 00:00:00+00:00,165.41,165.7,160.88,161.03,19222775,165.41,0.0,165.7,160.88,161.03,1.0,19222775
FB,2018-09-25 00:00:00+00:00,164.91,165.59,161.15,161.99,27622806,164.91,0.0,165.59,161.15,161.99,1.0,27622806
FB,2018-09-26 00:00:00+00:00,166.95,169.3,164.21,164.3,25252231,166.95,0.0,169.3,164.21,164.3,1.0,25252231
FB,2018-09-27 00:00:00+00:00,168.84,171.77,167.21,167.55,27266856,168.84,0.0,171.77,167.21,167.55,1.0,27266856
FB,2018-09-28 00:00:00+00:00,164.46,168.79,162.56,168.33,34265638,164.46,0.0,168.79,162.56,168.33,1.0,34265638
FB,2018-10-01 00:00:00+00:00,162.44,165.88,161.26,163.03,26407677,162.44,0.0,165.88,161.26,163.03,1.0,26407677
FB,2018-10-02 00:00:00+00:00,159.33,162.28,158.67,161.58,36030977,159.33,0.0,162.28,158.67,161.58,1.0,36030977
FB,2018-10-03 00:00:00+00:00,162.43,163.66,159.53,160.0,23109456,162.43,0.0,163.66,159.53,160.0,1.0,23109456
FB,2018-10-04 00:00:00+00:00,158.85,161.46,157.35,161.46,25739635,158.85,0.0,161.46,157.35,161.46,1.0,25739635
FB,2018-10-05 00:00:00+00:00,157.33,160.9,156.2,159.21,25744047,157.33,0.0,160.9,156.2,159.21,1.0,25744047
FB,2018-10-08 00:00:00+00:00,157.25,158.34,154.39,155.54,24045968,157.25,0.0,158.34,154.39,155.54,1.0,24045968
FB,2018-10-09 00:00:00+00:00,157.9,160.59,157.42,157.69,18844425,157.9,0.0,160.59,157.42,157.69,1.0,18844425
FB,2018-10-10 00:00:00+00:00,151.38,157.69,151.31,156.82,30609970,151.38,0.0,157.69,151.31,156.82,1.0,30609970
FB,2018-10-11 00:00:00+00:00,153.35,154.81,149.16,150.13,35338901,153.35,0.0,154.81,149.16,150.13,1.0,35338901
FB,2018-10-12 00:00:00+00:00,153.74,156.89,151.2998,156.73,25293492,153.74,0.0,156.89,151.2998,156.73,1.0,25293492
